attribute_id,listing_id,bedrooms,bathrooms,floor_number,total_floors,year_built,is_rented,tenant_count,furnishing_status,metro_distance_km,parking_available,power_backup
16605,l01005,2,1,3,16,2001,False,0,furnished,2.38,True,False
16606,l01006,4,1,3,6,2016,False,0,furnished,6.07,True,False
16607,l01007,1,4,14,15,2010,True,3,unfurnished,6.59,False,True
16608,l01008,2,1,10,35,2003,False,0,furnished,5.09,True,False
16609,l01009,2,2,24,40,2007,True,2,furnished,5.12,True,False
16610,l01010,3,1,25,30,2019,True,0,furnished,2.88,False,False
16611,l01011,1,4,10,11,2018,True,1,unfurnished,6.37,True,True
16612,l01012,2,4,1,35,2004,False,0,unfurnished,4.32,False,False
16613,l01013,1,1,25,32,2019,False,0,unfurnished,1.03,False,False
16614,l01014,5,4,23,40,2004,True,3,semi-furnished,1.83,False,False
16615,l01015,3,4,20,24,2021,True,1,furnished,2.62,True,True
16616,l01016,1,4,0,33,2023,True,1,semi-furnished,0.23,True,False
16617,l01017,2,4,4,31,2018,False,0,furnished,4.58,True,True
16620,l01020,4,4,5,6,2008,True,2,unfurnished,5.88,True,True
16621,l01021,2,4,2,7,2011,False,0,furnished,0.96,True,False
16622,l01022,5,1,14,29,2022,False,0,unfurnished,5.51,True,False
16623,l01023,2,2,22,30,2013,False,0,semi-furnished,5.1,True,False
16624,l01024,1,4,18,38,2016,True,1,furnished,3.48,True,False
16626,l01026,5,4,9,35,2018,True,0,furnished,7.53,False,False
16627,l01027,2,2,5,32,2008,True,3,semi-furnished,7.35,True,True
16628,l01028,4,4,8,14,2005,True,0,furnished,0.27,False,True
16629,l01029,4,2,13,14,2021,False,0,semi-furnished,5.62,True,True
16630,l01030,5,3,2,37,2011,False,0,semi-furnished,0.67,False,True
16631,l01031,4,2,16,19,2007,False,0,furnished,4.98,False,False
16632,l01032,3,3,8,19,2010,False,0,semi-furnished,2.79,False,True
16633,l01033,3,3,12,39,2011,True,3,furnished,6.95,False,False
16634,l01034,2,4,15,17,2014,False,0,furnished,7.31,False,False
16635,l01035,3,1,11,24,1998,True,3,unfurnished,3.75,True,False
16636,l01036,4,3,6,7,2022,True,3,semi-furnished,7.75,False,False
16637,l01037,1,4,13,26,2002,False,0,semi-furnished,5.25,True,True
16638,l01038,5,4,12,32,2011,False,0,semi-furnished,2.98,True,True
16640,l01040,2,2,12,13,2013,False,0,furnished,3.85,True,False
16641,l01041,3,1,0,17,1998,True,3,semi-furnished,1.52,True,True
16642,l01042,3,1,10,34,2018,False,0,furnished,5.22,False,True
16643,l01043,4,3,1,7,2000,True,1,furnished,5.25,False,False
16645,l01045,1,2,16,36,2007,False,0,furnished,1.07,False,False
16647,l01047,4,4,8,16,2002,True,0,semi-furnished,1.32,False,False
16648,l01048,4,3,21,32,2013,False,0,unfurnished,5.19,False,False
16649,l01049,1,1,16,21,1996,False,0,unfurnished,7.98,False,True
16651,l01051,4,4,17,34,2023,True,2,furnished,5.07,True,False
16652,l01052,2,2,12,22,1999,True,4,unfurnished,6.19,True,True
16654,l01054,2,3,11,19,1995,True,4,furnished,2.88,False,True
16655,l01055,2,4,25,33,2002,False,0,unfurnished,4.58,True,True
16656,l01056,5,3,9,13,2018,True,2,semi-furnished,4.48,False,False
16657,l01057,4,1,6,12,1998,True,2,furnished,0.99,False,True
16658,l01058,5,3,9,25,2022,True,3,unfurnished,4.38,True,True
16660,l01060,3,3,5,39,2015,True,0,furnished,5.28,True,True
16661,l01061,4,2,10,32,2003,False,0,unfurnished,7.92,False,True
16662,l01062,3,3,12,36,2002,True,4,unfurnished,7.46,False,False
16664,l01064,4,4,20,36,2013,True,1,semi-furnished,7.57,False,True
16667,l01067,3,1,10,37,2002,True,2,furnished,7.36,True,False
16668,l01068,5,3,12,28,2012,True,0,semi-furnished,5.07,False,False
16670,l01070,2,2,25,36,2013,True,0,semi-furnished,6.22,False,True
16671,l01071,1,1,6,24,2006,False,0,furnished,6.56,True,False
16672,l01072,4,3,0,12,2023,False,0,semi-furnished,6.22,True,True
16674,l01074,4,2,2,7,2004,False,0,semi-furnished,2.17,True,False
16675,l01075,3,4,22,36,2013,True,0,semi-furnished,6.54,True,True
16676,l01076,2,4,3,14,2006,False,0,unfurnished,7.71,True,True
16678,l01078,5,2,6,14,1999,False,0,furnished,3.7,False,False
16679,l01079,2,2,1,23,2019,True,0,semi-furnished,5.16,True,True
16680,l01080,2,4,2,33,2000,False,0,furnished,3.82,False,False
16681,l01081,5,4,13,14,2009,True,3,unfurnished,0.36,False,False
16682,l01082,1,4,0,28,2007,False,0,semi-furnished,3.2,True,True
16683,l01083,1,4,22,29,2000,True,4,semi-furnished,6.62,True,True
16686,l01086,2,2,9,35,1999,False,0,unfurnished,1.78,False,False
16687,l01087,2,1,11,26,2009,False,0,unfurnished,1.49,True,True
16688,l01088,3,3,18,23,2012,True,0,unfurnished,5.53,True,False
16689,l01089,2,2,6,24,2017,True,4,unfurnished,7.65,True,True
16691,l01091,3,2,19,28,2014,True,1,furnished,7.61,False,False
16692,l01092,4,3,7,36,2010,True,0,semi-furnished,3.91,False,False
16693,l01093,1,1,6,27,1999,False,0,unfurnished,4.17,True,True
16694,l01094,1,2,15,22,2012,True,0,semi-furnished,5.89,False,False
16695,l01095,3,2,3,28,2013,False,0,unfurnished,2.38,False,False
16696,l01096,1,2,0,12,2006,False,0,unfurnished,2.15,False,True
16698,l01098,3,2,4,37,2005,False,0,unfurnished,4.42,True,True
16701,l01101,5,3,8,12,2009,True,0,furnished,6.5,False,True
16702,l01102,4,4,25,40,2005,False,0,semi-furnished,3.16,False,False
16703,l01103,4,3,18,26,2014,True,3,semi-furnished,3.69,True,False
16704,l01104,2,2,3,14,2014,True,1,semi-furnished,3.98,False,True
16705,l01105,2,4,22,34,2007,False,0,semi-furnished,4.23,True,False
16706,l01106,2,1,7,16,2014,True,2,furnished,4.32,True,True
16708,l01108,4,3,0,34,1995,False,0,unfurnished,3.34,True,False
16710,l01110,2,4,10,25,2000,True,1,unfurnished,2.98,False,True
16712,l01112,1,4,3,36,2007,True,3,furnished,0.32,False,False
16713,l01113,5,4,13,31,2001,False,0,unfurnished,5.98,True,True
16714,l01114,2,4,4,31,2006,True,2,unfurnished,7.75,False,False
16717,l01117,3,1,25,30,2007,False,0,semi-furnished,1.84,False,True
16719,l01119,2,4,13,37,1995,False,0,unfurnished,4.17,True,False
16720,l01120,5,3,1,38,2002,True,3,furnished,0.3,False,True
16721,l01121,3,1,12,24,2016,False,0,semi-furnished,0.37,True,True
16722,l01122,3,3,8,22,2003,False,0,unfurnished,4.69,False,False
16723,l01123,5,1,21,25,2019,True,4,furnished,2.74,False,False
16724,l01124,2,4,21,25,1995,True,1,semi-furnished,2.28,False,True
16725,l01125,3,4,10,12,2017,False,0,semi-furnished,4.19,False,False
16726,l01126,3,2,0,23,2000,False,0,furnished,6.52,False,True
16727,l01127,4,1,12,36,2003,False,0,unfurnished,6.79,True,True
16728,l01128,2,2,22,24,2019,True,3,unfurnished,6.34,False,True
16729,l01129,2,4,5,22,1999,True,1,unfurnished,3.93,False,True
16730,l01130,4,2,4,25,2022,False,0,unfurnished,2.93,False,True
16732,l01132,2,4,0,39,2003,True,1,unfurnished,3.16,True,True
16733,l01133,4,4,10,37,2001,False,0,unfurnished,1.61,True,True
16734,l01134,5,2,4,12,2005,True,2,semi-furnished,4.12,False,True
16735,l01135,5,1,0,7,2007,False,0,unfurnished,1.09,True,False
16736,l01136,2,2,14,24,1995,True,2,semi-furnished,1.25,False,False
16738,l01138,1,4,22,31,2019,True,0,furnished,2.03,False,True
16739,l01139,2,3,21,35,2017,True,4,furnished,3.98,False,False
16740,l01140,4,2,2,32,2008,True,1,unfurnished,7.21,True,False
16741,l01141,3,2,7,38,2015,True,0,furnished,1.81,True,True
16742,l01142,1,1,7,35,1998,False,0,unfurnished,0.79,False,True
16743,l01143,4,1,7,31,2023,False,0,unfurnished,4.08,False,True
16745,l01145,3,2,9,10,2020,False,0,furnished,3.47,True,False
16746,l01146,4,1,13,13,1995,True,4,semi-furnished,6.97,False,False
16747,l01147,3,2,15,16,2005,False,0,furnished,7.33,False,False
16751,l01151,4,1,25,26,1997,True,1,furnished,0.92,False,True
16752,l01152,1,2,16,23,2021,True,3,furnished,7.98,True,False
16753,l01153,3,1,23,27,2017,True,1,unfurnished,4.87,False,True
16754,l01154,3,1,17,38,2003,False,0,furnished,7.53,True,False
16755,l01155,1,2,5,27,2020,False,0,semi-furnished,7.89,True,False
16756,l01156,3,1,19,21,2008,True,3,furnished,3.45,True,True
16757,l01157,2,2,12,18,2023,True,4,unfurnished,5.28,True,True
16760,l01160,1,2,16,36,2014,False,0,semi-furnished,1.92,False,True
16761,l01161,4,4,3,19,2007,True,0,unfurnished,5.73,False,True
16762,l01162,4,3,4,6,2014,True,4,unfurnished,1.61,False,False
16764,l01164,4,3,15,21,2000,False,0,unfurnished,0.74,True,False
16766,l01166,4,4,11,29,2010,False,0,semi-furnished,0.45,False,True
16767,l01167,3,1,12,17,2011,True,2,semi-furnished,6.19,False,True
16768,l01168,4,2,14,29,1998,False,0,semi-furnished,7.2,False,True
16769,l01169,2,3,18,25,2001,True,1,furnished,3.48,False,True
16770,l01170,5,2,16,16,2018,True,3,semi-furnished,5.66,True,False
16771,l01171,4,3,4,26,2021,True,3,unfurnished,0.63,True,False
16772,l01172,1,1,24,40,2010,True,3,furnished,3.52,False,False
16774,l01174,5,1,8,33,2021,True,3,furnished,4.03,False,True
16775,l01175,5,3,0,12,2015,False,0,furnished,4.77,True,False
16777,l01177,1,2,16,16,2004,False,0,unfurnished,5.39,True,True
16778,l01178,1,4,5,29,2004,False,0,unfurnished,6.84,False,True
16779,l01179,5,4,9,11,1999,True,3,unfurnished,6.72,True,False
16781,l01181,5,1,6,13,2016,False,0,unfurnished,3.88,False,False
16782,l01182,4,1,8,9,2015,False,0,semi-furnished,6.66,False,False
16783,l01183,3,2,16,38,2000,False,0,furnished,1.3,True,False
16785,l01185,5,1,15,30,2001,True,2,semi-furnished,6.01,False,False
16786,l01186,3,3,20,21,2003,False,0,furnished,5.2,False,False
16787,l01187,5,4,3,9,1997,False,0,semi-furnished,7.62,False,True
16789,l01189,2,1,6,18,2021,False,0,unfurnished,7.82,False,False
16790,l01190,4,2,10,21,1996,False,0,furnished,4.64,False,False
16791,l01191,3,3,13,22,2016,True,0,unfurnished,7.78,True,True
16792,l01192,3,3,2,31,2011,False,0,furnished,2.85,False,True
16793,l01193,4,1,23,25,1995,False,0,furnished,4.34,True,False
16795,l01195,5,1,15,32,2022,False,0,semi-furnished,3.12,False,True
16796,l01196,1,3,18,30,2022,False,0,unfurnished,3.38,False,True
16799,l01199,2,2,5,33,2011,True,2,furnished,3.76,True,True
16801,l00001,2,2,17,28,2011,False,0,semi-furnished,5.61,True,False
16802,l00002,2,4,17,39,2017,True,0,unfurnished,1.22,False,False
16803,l00003,2,4,9,19,2016,True,4,unfurnished,2.83,True,True
16804,l00004,1,3,8,26,2007,True,4,unfurnished,1.95,False,True
16805,l00005,3,4,12,14,2018,True,4,semi-furnished,4.48,False,True
16806,l00006,5,2,13,16,2003,True,2,unfurnished,4.23,True,False
16807,l00007,2,3,5,18,2013,False,0,furnished,7.96,True,True
16808,l00008,3,3,4,31,2014,False,0,semi-furnished,1.12,True,False
16809,l00009,2,2,3,15,1996,True,2,unfurnished,5.18,False,False
16811,l00011,5,4,8,38,2004,False,0,furnished,6.97,True,True
16812,l00012,4,3,4,8,2013,True,4,furnished,1.03,False,True
16813,l00013,2,4,19,25,2015,False,0,furnished,4.23,True,True
16815,l00015,5,2,16,21,1998,True,0,unfurnished,3.36,True,True
16816,l00016,4,4,6,15,2004,False,0,semi-furnished,3.54,False,False
16817,l00017,1,2,11,31,1998,False,0,furnished,6.33,False,False
16818,l00018,1,3,13,21,2001,False,0,furnished,0.26,False,False
16821,l00021,2,2,3,30,2015,True,3,semi-furnished,6.97,False,False
16822,l00022,5,4,8,30,2016,False,0,unfurnished,6.68,True,True
16823,l00023,1,4,20,28,2016,True,2,unfurnished,6.12,False,False
16824,l00024,2,3,20,36,1997,True,0,unfurnished,4.53,False,True
16825,l00025,2,2,6,33,2023,False,0,unfurnished,0.24,True,True
16827,l00027,5,4,12,31,2009,False,0,semi-furnished,2.9,True,False
16830,l00030,5,2,24,40,1997,True,0,semi-furnished,4.78,False,True
16832,l00032,3,2,14,24,2020,False,0,unfurnished,7.06,True,True
16833,l00033,4,2,19,27,2005,True,2,semi-furnished,3.65,True,False
16834,l00034,3,2,9,22,2011,True,0,furnished,5.3,False,False
16836,l00036,1,2,15,28,2001,True,1,semi-furnished,7.95,True,True
16837,l00037,4,1,2,33,2020,False,0,furnished,3.32,False,False
16838,l00038,5,4,0,17,2002,False,0,unfurnished,4.08,True,False
16839,l00039,4,2,9,27,2016,True,3,unfurnished,6.67,True,False
16840,l00040,2,1,4,15,2008,True,1,semi-furnished,5.17,False,False
16841,l00041,4,3,9,30,2000,True,3,furnished,7.6,True,False
16842,l00042,2,1,14,18,2015,True,0,unfurnished,6.72,False,False
16843,l00043,4,2,4,34,2011,False,0,unfurnished,2.08,False,True
16844,l00044,3,4,15,28,2003,False,0,furnished,0.65,True,False
16845,l00045,2,2,2,6,2006,True,2,furnished,1.4,True,False
16846,l00046,5,1,2,21,1995,True,3,unfurnished,1.73,True,False
16849,l00049,3,2,8,34,1996,True,2,furnished,1.12,True,False
16850,l00050,4,1,24,29,2022,False,0,furnished,7.82,False,False
16851,l00051,4,3,15,19,2001,False,0,furnished,7.11,True,True
16852,l00052,3,4,9,16,2000,True,4,unfurnished,5.46,True,False
16853,l00053,1,3,4,33,2010,False,0,unfurnished,3.42,False,True
16854,l00054,3,4,0,40,2022,True,3,semi-furnished,3.38,True,True
16855,l00055,1,1,3,34,1996,True,2,unfurnished,3.99,True,False
16856,l00056,1,3,14,19,2002,True,0,semi-furnished,1.31,True,True
16857,l00057,3,3,0,22,1996,True,3,furnished,4.25,True,False
16858,l00058,5,4,20,22,2007,True,1,semi-furnished,4.18,True,True
16860,l00060,2,3,18,31,2006,False,0,semi-furnished,2.45,True,True
16862,l00062,5,2,9,32,2015,False,0,unfurnished,5.18,True,True
16864,l00064,1,1,7,19,1997,False,0,unfurnished,6.49,True,True
16865,l00065,4,3,9,13,1995,True,3,semi-furnished,6.96,True,False
16867,l00067,3,1,4,23,2012,False,0,unfurnished,0.78,False,False
16868,l00068,4,2,17,18,1996,True,0,semi-furnished,2.13,False,True
16869,l00069,3,2,7,39,2003,False,0,furnished,3.27,True,True
16870,l00070,4,1,10,15,2023,False,0,unfurnished,0.4,False,True
16871,l00071,4,3,7,23,1997,False,0,furnished,1.83,True,True
16872,l00072,2,2,13,22,2011,False,0,furnished,4.05,False,False
16873,l00073,3,3,16,28,2017,True,0,unfurnished,0.63,False,False
16874,l00074,2,4,0,38,2002,True,3,furnished,3.89,False,False
16875,l00075,1,3,1,24,2016,False,0,furnished,1.43,False,False
16877,l00077,1,3,1,39,1996,False,0,semi-furnished,0.79,False,False
16878,l00078,4,4,16,21,2023,True,1,unfurnished,2.23,False,False
16880,l00080,2,4,12,30,2023,True,1,furnished,7.81,True,True
16881,l00081,5,1,10,23,2006,True,0,unfurnished,4.04,False,False
16883,l00083,5,2,9,14,2005,False,0,unfurnished,4.45,True,True
16885,l00085,4,1,19,35,1999,True,2,semi-furnished,7.97,False,False
16886,l00086,5,3,20,22,1999,False,0,furnished,4.78,True,True
16887,l00087,1,4,1,21,2020,True,1,semi-furnished,0.51,True,True
16888,l00088,4,4,16,19,2006,True,1,semi-furnished,4.61,True,True
16889,l00089,2,4,13,26,1998,True,0,semi-furnished,3.57,True,False
16890,l00090,5,3,1,30,2001,True,3,unfurnished,2.27,True,True
16891,l00091,3,2,20,29,2000,True,0,semi-furnished,5.0,False,False
16893,l00093,1,3,6,34,2002,False,0,furnished,1.35,False,False
16894,l00094,3,2,1,12,2013,False,0,semi-furnished,5.32,False,False
16895,l00095,3,3,3,16,2013,True,2,furnished,5.24,False,False
16897,l00097,2,2,5,13,2004,False,0,unfurnished,0.97,True,True
16899,l00099,5,4,2,8,2006,True,0,unfurnished,3.26,False,False
16900,l00100,4,2,17,33,2013,True,3,furnished,5.6,True,True
16901,l00101,2,2,22,23,1995,True,3,unfurnished,1.56,True,True
16902,l00102,2,4,10,40,1998,False,0,furnished,6.71,True,True
16905,l00105,2,1,0,33,1997,True,4,unfurnished,6.65,False,False
16908,l00108,5,1,12,26,1997,False,0,furnished,1.68,False,True
16909,l00109,1,2,13,32,2019,True,2,furnished,4.48,False,True
16911,l00111,1,3,11,12,2007,True,1,unfurnished,2.38,False,False
16913,l00113,5,2,3,37,1995,False,0,semi-furnished,7.69,False,True
16914,l00114,4,3,8,21,1996,True,4,unfurnished,2.81,False,False
16915,l00115,1,1,16,26,2003,False,0,unfurnished,4.52,True,True
16916,l00116,2,4,23,25,2012,True,0,furnished,5.86,False,False
16918,l00118,2,3,7,8,2002,True,0,furnished,0.37,True,True
16919,l00119,5,2,15,19,2018,True,4,unfurnished,2.62,True,False
16920,l00120,1,1,18,24,2017,False,0,semi-furnished,5.1,True,False
16921,l00121,4,3,5,31,2009,True,4,unfurnished,6.24,False,True
16922,l00122,5,3,10,39,2010,False,0,semi-furnished,4.39,False,False
16923,l00123,2,1,15,30,1995,True,0,unfurnished,2.85,False,True
16924,l00124,1,2,20,28,2023,True,2,semi-furnished,3.15,True,True
16925,l00125,5,4,12,26,2001,True,2,semi-furnished,3.74,False,True
16927,l00127,5,3,7,24,2004,False,0,furnished,0.31,False,False
16928,l00128,2,3,18,22,2004,False,0,unfurnished,1.43,True,True
16929,l00129,3,4,6,17,2020,False,0,semi-furnished,4.4,True,True
16930,l00130,5,1,24,30,2003,False,0,unfurnished,5.93,False,False
16931,l00131,2,3,1,38,2016,False,0,unfurnished,4.32,True,False
16932,l00132,3,3,25,33,2006,False,0,unfurnished,7.26,False,True
16933,l00133,2,2,12,34,2012,True,4,unfurnished,7.63,False,True
16934,l00134,4,3,3,18,2003,False,0,unfurnished,2.65,True,True
16935,l00135,5,1,2,24,2013,False,0,furnished,5.41,False,True
16937,l00137,3,3,17,22,2019,True,2,unfurnished,6.57,False,False
16939,l00139,5,1,20,36,1995,False,0,unfurnished,4.07,True,True
16940,l00140,4,2,0,20,1998,True,4,furnished,3.55,False,True
16941,l00141,3,3,10,19,2019,False,0,unfurnished,5.0,True,False
16942,l00142,1,1,5,14,2020,False,0,semi-furnished,2.2,False,True
16943,l00143,1,2,6,32,2009,True,0,semi-furnished,5.73,False,False
16944,l00144,3,2,12,12,2008,False,0,semi-furnished,6.59,True,True
16945,l00145,3,3,18,39,2002,True,4,furnished,1.5,True,True
16946,l00146,3,3,11,30,2021,True,4,unfurnished,4.09,False,False
16947,l00147,3,2,18,21,2022,False,0,furnished,3.83,False,False
16948,l00148,2,3,24,35,2022,True,0,furnished,5.76,True,False
16950,l00150,1,3,2,38,2008,False,0,furnished,3.63,True,True
16951,l00151,1,1,9,16,2002,True,3,unfurnished,7.88,True,True
16953,l00153,3,1,2,10,1995,False,0,unfurnished,6.37,True,False
16954,l00154,1,3,8,39,1998,False,0,unfurnished,3.51,False,True
16956,l00156,5,1,16,26,2017,False,0,furnished,5.4,True,False
16957,l00157,4,2,14,35,2004,False,0,semi-furnished,5.06,False,False
16958,l00158,1,1,13,37,1999,False,0,furnished,7.44,False,False
16959,l00159,1,3,1,7,2020,False,0,furnished,7.22,False,False
16961,l00161,1,3,4,10,2010,False,0,furnished,1.45,True,False
16962,l00162,2,4,10,12,2004,False,0,furnished,3.09,False,False
16963,l00163,3,4,24,29,2015,True,2,furnished,7.33,True,True
16965,l00165,3,4,1,26,2000,True,3,semi-furnished,4.04,True,True
16966,l00166,2,3,5,39,2011,False,0,semi-furnished,3.6,False,True
16967,l00167,5,1,6,6,2005,True,2,furnished,7.77,True,True
16968,l00168,1,1,9,11,2009,False,0,unfurnished,5.49,False,True
16969,l00169,4,2,7,7,2004,True,1,semi-furnished,5.59,True,True
16970,l00170,4,3,20,35,2019,True,3,unfurnished,3.36,False,True
16971,l00171,5,2,19,31,2006,False,0,furnished,7.0,True,True
16973,l00173,3,4,11,11,2010,False,0,semi-furnished,4.04,False,True
16974,l00174,4,1,4,7,2016,False,0,unfurnished,3.36,True,True
16975,l00175,1,3,3,34,2021,False,0,furnished,6.88,True,True
16977,l00177,5,1,16,37,2010,True,3,furnished,5.95,True,False
16978,l00178,4,4,3,20,2017,True,4,semi-furnished,6.69,True,True
16979,l00179,5,4,11,36,2018,False,0,furnished,7.26,False,False
16980,l00180,1,3,24,31,2001,True,1,furnished,2.93,True,True
16981,l00181,2,1,15,28,2010,False,0,unfurnished,0.99,False,True
16982,l00182,2,3,3,32,2012,True,2,furnished,3.73,True,False
16984,l00184,3,3,16,19,2018,False,0,semi-furnished,7.1,False,False
16985,l00185,2,3,4,24,2013,False,0,semi-furnished,7.75,True,False
16986,l00186,3,3,25,36,1995,True,2,unfurnished,6.12,True,False
16987,l00187,4,4,19,38,2003,True,1,semi-furnished,2.13,True,True
16988,l00188,2,4,1,30,2005,True,2,semi-furnished,1.52,False,False
16989,l00189,3,1,18,33,2016,True,3,furnished,2.8,True,True
16991,l00191,1,3,16,21,2011,True,1,semi-furnished,1.7,False,False
16992,l00192,4,3,14,35,2019,True,0,semi-furnished,5.76,False,False
16994,l00194,1,1,8,18,2001,True,0,unfurnished,2.65,False,False
16995,l00195,1,2,11,21,2002,True,3,semi-furnished,3.49,True,True
16997,l00197,1,3,3,35,2016,True,0,unfurnished,5.71,False,True
16998,l00198,1,1,14,40,1996,True,1,furnished,3.63,True,False
17000,l00200,1,4,20,29,2021,False,0,unfurnished,7.02,False,False
17001,l00201,2,3,0,6,2016,False,0,unfurnished,1.95,False,True
17002,l00202,1,2,1,37,2012,True,2,semi-furnished,4.9,False,True
17004,l00204,1,1,5,9,2007,True,3,furnished,0.32,True,False
17005,l00205,3,3,2,15,2005,False,0,semi-furnished,7.87,False,False
17007,l00207,1,3,10,26,2018,True,3,unfurnished,1.79,True,True
17009,l00209,5,2,6,19,2000,True,3,furnished,4.6,True,True
